user_id,review_time,image_url,review_text,label,genre,text_clean,img_local_path
b**a,2025年11月14日,//img.alicdn.com/imgextra/i1/4611686018427384686/O1CN01LVErM31ZjOOfkEec2_!!4611686018427384686-0-rate.jpg_960x960.jpg_.webp,买给爸**，希望能吃得好，会继续购买,0,保健,买给爸 ，希望能吃得好，会继续购买,/mnt/workspace/FRD-CLIP/images/train/O1CN01LVErM31ZjOOfkEec2_!!4611686018427384686-0-rate.jpg_960x960.jpg_.webp
洁**9,2025年11月11日,//img.alicdn.com/imgextra/i2/4611686018427383369/O1CN01fvYSnF24J3iEkWhdV_!!4611686018427383369-0-rate.jpg_960x960.jpg_.webp,给家里备的这款产品，整体看着挺靠谱的，发货挺快的，用着也放心，给家里人用，还是比较放心的！,1,保健,给家里备的这款产品，整体看着挺靠谱的，发货挺快的，用着也放心，给家里人用，还是比较放心的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01fvYSnF24J3iEkWhdV_!!4611686018427383369-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年3月30日,//img.alicdn.com/imgextra/i3/0/O1CN01GladTv1xpOCUJyIdi_!!0-tbbala.jpg_960x960.jpg_.webp,吃之前身高还是139，现在已经142了，长高了3厘米，吃了2瓶不到，看来还真的有用，打算长期给儿子吃了,0,保健,吃之前身高还是139，现在已经142了，长高了3厘米，吃了2瓶不到，看来还真的有用，打算长期给儿子吃了,/mnt/workspace/FRD-CLIP/images/train/O1CN01GladTv1xpOCUJyIdi_!!0-tbbala.jpg_960x960.jpg_.webp
R**噢,2025年12月1日,//img.alicdn.com/imgextra/i2/166316399/O1CN018tAvpp1x8nX1tiJTu~livephoto~_!!166316399-0-rate_livephoto.jpg_960x960.jpg_.webp,经常回购，日常保健品，价格合适还会回购,0,保健,经常回购，日常保健品，价格合适还会回购,/mnt/workspace/FRD-CLIP/images/train/O1CN018tAvpp1x8nX1tiJTu~livephoto~_!!166316399-0-rate_livephoto.jpg_960x960.jpg_.webp
敦***,2025年11月29日,//img.alicdn.com/imgextra/i3/4611686018427383233/O1CN01X4oGaC26bxHtXENGa_!!4611686018427383233-0-rate.jpg_960x960.jpg_.webp,冬天脸上干干的，用完这个之后很舒服，一瓶的份量很多,0,美妆,冬天脸上干干的，用完这个之后很舒服，一瓶的份量很多,/mnt/workspace/FRD-CLIP/images/train/O1CN01X4oGaC26bxHtXENGa_!!4611686018427383233-0-rate.jpg_960x960.jpg_.webp
用**5,2025年11月1日,//img.alicdn.com/imgextra/i1/O1CN01C5OjeM1wUUfk3dtxE_!!4611686018427381351-0-rate.jpg_960x960.jpg_.webp,斯维斯的鱼油一直在回购，非常不错，给家里的老人都安排上，自己平时也在吃,0,保健,斯维斯的鱼油一直在回购，非常不错，给家里的老人都安排上，自己平时也在吃,/mnt/workspace/FRD-CLIP/images/train/O1CN01C5OjeM1wUUfk3dtxE_!!4611686018427381351-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年6月16日,//img.alicdn.com/imgextra/i2/0/O1CN01aNfMK31WH2tnbUGea_!!0-rate.jpg_960x960.jpg_.webp,家里人一直比较在意健康，最近入手了这款产品，客服讲解得挺细致的，发货挺快的，用着也放心，整体看着挺靠谱的，家里用着比较安心，整体挺满意的！,1,保健,家里人一直比较在意健康，最近入手了这款产品，客服讲解得挺细致的，发货挺快的，用着也放心，整体看着挺靠谱的，家里用着比较安心，整体挺满意的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01aNfMK31WH2tnbUGea_!!0-rate.jpg_960x960.jpg_.webp
还**以,2025年1月13日,//img.alicdn.com/imgextra/i3/4611686018427386482/O1CN01biDe9Y1FfSbcTwuVx_!!4611686018427386482-0-tbbala.jpg_960x960.jpg_.webp,家里人一直比较在意健康，最近入手了这款产品，发货挺快的，用着也放心，整体看着挺靠谱的，客服讲解得挺细致的，包装很结实，拿到手感觉不错，家里用着比较安心，整体挺满意的！,1,保健,家里人一直比较在意健康，最近入手了这款产品，发货挺快的，用着也放心，整体看着挺靠谱的，客服讲解得挺细致的，包装很结实，拿到手感觉不错，家里用着比较安心，整体挺满意的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01biDe9Y1FfSbcTwuVx_!!4611686018427386482-0-tbbala.jpg_960x960.jpg_.webp
0**y,2024年4月27日,//img.alicdn.com/imgextra/i4/0/O1CN01AKT2vJ1s9BdVlWe5Y_!!0-rate.jpg_960x960.jpg_.webp,今年体检骨质疏松了，货真价实，吃了一段时间感觉腿脚不酸痛了。补钙效果不错！,0,保健,今年体检骨质疏松了，货真价实，吃了一段时间感觉腿脚不酸痛了。补钙效果不错！,/mnt/workspace/FRD-CLIP/images/train/O1CN01AKT2vJ1s9BdVlWe5Y_!!0-rate.jpg_960x960.jpg_.webp
可***,2025年5月31日,//img.alicdn.com/imgextra/i4/4611686018427381950/O1CN016dWy221F2zMoeMKFu_!!4611686018427381950-0-tbbala.jpg_960x960.jpg_.webp,期待长高效果，之前买了一瓶吃完了。,0,保健,期待长高效果，之前买了一瓶吃完了。,/mnt/workspace/FRD-CLIP/images/train/O1CN016dWy221F2zMoeMKFu_!!4611686018427381950-0-tbbala.jpg_960x960.jpg_.webp
u***d,05-14,https://img.alicdn.com/imgextra/i1/2214720728906/O1CN01Stl1Vn2Ff0TD81RxD_!!4611686018427383626-2-item_pic.png_.webp,非常非常非常棒的一款乳液水乳套装，好多年了一直在用后的水乳和乳液，吸收性非常好，适合各种皮肤,1,美妆,非常非常非常棒的一款乳液水乳套装，好多年了一直在用后的水乳和乳液，吸收性非常好，适合各种皮肤,/mnt/workspace/FRD-CLIP/images/train/O1CN01Stl1Vn2Ff0TD81RxD_!!4611686018427383626-2-item_pic.png_.webp
小**友,2025年10月8日,//img.alicdn.com/imgextra/i2/3006106304/O1CN01XtLMFL1wRHtOGAy2o~livephoto~_!!3006106304-0-rate_livephoto.jpg_960x960.jpg_.webp,很不错，虽然纯鱼油是第一次购买，但美容鱼油已经复购过很多次了,0,保健,很不错，虽然纯鱼油是第一次购买，但美容鱼油已经复购过很多次了,/mnt/workspace/FRD-CLIP/images/train/O1CN01XtLMFL1wRHtOGAy2o~livephoto~_!!3006106304-0-rate_livephoto.jpg_960x960.jpg_.webp
七***1,2024-06-25,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/249091/16/12873/77811/667aaf97F2f1db7bd/87f71f332a96856d.jpg.dpg,哈哈。我终于买到了！眼馋了好久！卖家很给力回话速度很快！生意兴隆哦包装非常结实，东西保护得很好，值得好评好，好，好，尽在不言中，产品真的很赞,1,母婴,哈哈。我终于买到了！眼馋了好久！卖家很给力回话速度很快！生意兴隆哦包装非常结实，东西保护得很好，值得好评好，好，好，尽在不言中，产品真的很赞,/mnt/workspace/FRD-CLIP/images/train/87f71f332a96856d.jpg.dpg
匿名买家,2024年1月16日,//img.alicdn.com/imgextra/i4/0/O1CN01sg3RU626IiSpl3vPC_!!0-rate.jpg_960x960.jpg_.webp,定妆效果杠杠的，量大到能洗澡，方便到闭眼喷！,1,美妆,定妆效果杠杠的，量大到能洗澡，方便到闭眼喷！,/mnt/workspace/FRD-CLIP/images/train/O1CN01sg3RU626IiSpl3vPC_!!0-rate.jpg_960x960.jpg_.webp
就***多,06-27,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/307143/39/12788/27388/685e468bF7372fc72/b8cd9dbb35d5a92c.jpg.dpg,还赠了小样，非常喜欢，也不贵，一套能用三个月以上吧，我是一年三套就够用了，  产品包装：包装非常高大上  吸收效果：吸收相当好，尤其是那面霜，特别湿润补水，都不用使用面膜了  保湿程度：保湿相当好  适合肤质：这款适合油性皮肤大油皮奶奶可以放心使用哦,0,美妆,还赠了小样，非常喜欢，也不贵，一套能用三个月以上吧，我是一年三套就够用了， 产品包装 包装非常高大上 吸收效果 吸收相当好，尤其是那面霜，特别湿润补水，都不用使用面膜了 保湿程度 保湿相当好 适合肤质 这款适合油性皮肤大油皮奶奶可以放心使用哦,/mnt/workspace/FRD-CLIP/images/train/b8cd9dbb35d5a92c.jpg.dpg
用**2,2025年11月12日,//img.alicdn.com/imgextra/i4/4611686018427383241/O1CN01G27bkD1iCigT0Zcxb_!!4611686018427383241-0-rate.jpg_960x960.jpg_.webp,必须分享一下最近用的这款产品，发货速度在线，包装打开那一刻就很加分✨，目前用着挺满意的👏💯！,1,保健,必须分享一下最近用的这款产品，发货速度在线，包装打开那一刻就很加分 ，目前用着挺满意的 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01G27bkD1iCigT0Zcxb_!!4611686018427383241-0-rate.jpg_960x960.jpg_.webp
c**一,2025年11月12日,//img.alicdn.com/imgextra/i4/4611686018427386491/O1CN01MiTksm1QUQuzKEtWL_!!4611686018427386491-0-rate.jpg_960x960.jpg_.webp,买了三盒都给妈妈，很滋润，效果很好，一年四季都可以用,0,美妆,买了三盒都给妈妈，很滋润，效果很好，一年四季都可以用,/mnt/workspace/FRD-CLIP/images/train/O1CN01MiTksm1QUQuzKEtWL_!!4611686018427386491-0-rate.jpg_960x960.jpg_.webp
随**8,2025年11月10日,//img.alicdn.com/imgextra/i1/4611686018427381109/O1CN01GAyfXF1yFUwFNvcaV_!!4611686018427381109-0-rate.jpg_960x960.jpg_.webp,给妈妈买的，她说很喜欢,0,美妆,给妈妈买的，她说很喜欢,/mnt/workspace/FRD-CLIP/images/train/O1CN01GAyfXF1yFUwFNvcaV_!!4611686018427381109-0-rate.jpg_960x960.jpg_.webp
今***了,2023-11-13,https://gw.alicdn.com/imgextra/O1CN01nxo56P1MHpYuCWKbI_!!2549841410-0-tmg_sticker.jpg_.webp,看到评价不错就下单了这款产品，看得出来商家在包装上下了功夫，快递这块表现很好，售前售后都很专业，和描述基本一致，总体评价是满意的！,1,美妆,看到评价不错就下单了这款产品，看得出来商家在包装上下了功夫，快递这块表现很好，售前售后都很专业，和描述基本一致，总体评价是满意的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01nxo56P1MHpYuCWKbI_!!2549841410-0-tmg_sticker.jpg_.webp
哈**4,2025年7月14日,//img.alicdn.com/imgextra/i3/4611686018427385835/O1CN01uUd9ce2MsTOLlWl2s_!!4611686018427385835-0-rate.jpg_960x960.jpg_.webp,快递物流：回购4次了,0,保健,快递物流 回购4次了,/mnt/workspace/FRD-CLIP/images/train/O1CN01uUd9ce2MsTOLlWl2s_!!4611686018427385835-0-rate.jpg_960x960.jpg_.webp
呼**使,2025年11月10日,//img.alicdn.com/imgextra/i3/4611686018427387765/O1CN01Jh9Gct1bYWDy8wgMi_!!4611686018427387765-0-rate.jpg_960x960.jpg_.webp,根据实际需求下单了这款产品，客服响应及时，沟通顺畅，包装规范，运输过程无异常，产品与页面描述基本一致，整体表现中规中矩！,1,保健,根据实际需求下单了这款产品，客服响应及时，沟通顺畅，包装规范，运输过程无异常，产品与页面描述基本一致，整体表现中规中矩！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Jh9Gct1bYWDy8wgMi_!!4611686018427387765-0-rate.jpg_960x960.jpg_.webp
白**者,2025年11月1日,//img.alicdn.com/imgextra/i3/4611686018427386059/O1CN01tDcGwC1YlOVcaRlUo_!!4611686018427386059-0-rate.jpg_960x960.jpg_.webp,原装进口的，孩子爱吃，胃口好，唾眠好。,0,保健,原装进口的，孩子爱吃，胃口好，唾眠好。,/mnt/workspace/FRD-CLIP/images/train/O1CN01tDcGwC1YlOVcaRlUo_!!4611686018427386059-0-rate.jpg_960x960.jpg_.webp
fxy5827,11-02,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355305/33/2077/2391332/6906b6b7Fd14ae002/21f45fdf983bc3d8.jpg.dpg,这款女士复合维生素真的太棒了！成分非常全面，VC、VD、VE、B族、铁钙镁锌硒等都有，一瓶满足每日营养需求。颗粒小巧易吞服，坚持吃感觉气色好了，精力也更充沛。200粒大包装很划算，非常贴心的女性专属配方，会一直回购！,1,保健,这款女士复合维生素真的太棒了！成分非常全面，VC VD VE B族 铁钙镁锌硒等都有，一瓶满足每日营养需求。颗粒小巧易吞服，坚持吃感觉气色好了，精力也更充沛。200粒大包装很划算，非常贴心的女性专属配方，会一直回购！,/mnt/workspace/FRD-CLIP/images/train/21f45fdf983bc3d8.jpg.dpg
U**枕,2025年10月11日,//img.alicdn.com/imgextra/i4/4611686018427386589/O1CN01c2HF4I1bNWi7rNV6i_!!4611686018427386589-0-rate.jpg_960x960.jpg_.webp,孕期补钙选这款太对了！钙片温和不刺激肠胃，维D3K2促吸收，查微量元素都达标，官方正品，孕妇可安心入。,1,保健,孕期补钙选这款太对了！钙片温和不刺激肠胃，维D3K2促吸收，查微量元素都达标，官方正品，孕妇可安心入。,/mnt/workspace/FRD-CLIP/images/train/O1CN01c2HF4I1bNWi7rNV6i_!!4611686018427386589-0-rate.jpg_960x960.jpg_.webp
程**雪,2025年11月6日,//img.alicdn.com/imgextra/i1/4611686018427379883/O1CN01SeQAPZ1UGvhbG1nLh_!!4611686018427379883-0-rate.jpg_960x960.jpg_.webp,抱着试一试的心态买了，看看效果。有点小贵，物有所值就回购。,0,保健,抱着试一试的心态买了，看看效果。有点小贵，物有所值就回购。,/mnt/workspace/FRD-CLIP/images/train/O1CN01SeQAPZ1UGvhbG1nLh_!!4611686018427379883-0-rate.jpg_960x960.jpg_.webp
佩仪哩,11-11,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/353624/32/9769/158449/69134ef4Feaabcea3/fe1e6f48ac776ae3.jpg.dpg,这款奶粉粉质细腻，宝宝爱喝，喝起来好吸收，而且营养成分也高，挺不错的，也不怕上火，宝宝喝了元气满满，直接成为元气宝宝,1,母婴,这款奶粉粉质细腻，宝宝爱喝，喝起来好吸收，而且营养成分也高，挺不错的，也不怕上火，宝宝喝了元气满满，直接成为元气宝宝,/mnt/workspace/FRD-CLIP/images/train/fe1e6f48ac776ae3.jpg.dpg
匿名买家,2024年11月26日,//img.alicdn.com/imgextra/i2/O1CN01jjoeNN1EeFw0CnfDU_!!4611686018427387448-0-tbbala.jpg_960x960.jpg_.webp,良心推荐！很少在网上写评论，也是想给家长们做个参考，给9岁女儿买的周期装，目前是成功长高4.2厘米👏刚开始还有点担心孩子一直都比同龄矮上半个头，没想到坚持吃下来效果真的很惊喜，女儿身高追上来了，而且过程中也没有副作用，成分很安全，有需要的宝妈们可以放心入,0,保健,良心推荐！很少在网上写评论，也是想给家长们做个参考，给9岁女儿买的周期装，目前是成功长高4.2厘米 刚开始还有点担心孩子一直都比同龄矮上半个头，没想到坚持吃下来效果真的很惊喜，女儿身高追上来了，而且过程中也没有副作用，成分很安全，有需要的宝妈们可以放心入,/mnt/workspace/FRD-CLIP/images/train/O1CN01jjoeNN1EeFw0CnfDU_!!4611686018427387448-0-tbbala.jpg_960x960.jpg_.webp
Z**湾,2024年9月26日,//img.alicdn.com/imgextra/i2/0/O1CN010Df6OT1PhspHeT2ih_!!0-tbbala.jpg_960x960.jpg_.webp,Qlane成长片赖氨酸钙青少年儿童学生维生素D3铁锌镁DHA官方旗舰店,1,保健,Qlane成长片赖氨酸钙青少年儿童学生维生素D3铁锌镁DHA官方旗舰店,/mnt/workspace/FRD-CLIP/images/train/O1CN010Df6OT1PhspHeT2ih_!!0-tbbala.jpg_960x960.jpg_.webp
司**6,2024年11月14日,//img.alicdn.com/imgextra/i1/4611686018427384276/O1CN011Y8hef1TVkobopLem_!!4611686018427384276-0-rate.jpg_960x960.jpg_.webp,挺大一盒，能用好久，推开细腻。,0,美妆,挺大一盒，能用好久，推开细腻。,/mnt/workspace/FRD-CLIP/images/train/O1CN011Y8hef1TVkobopLem_!!4611686018427384276-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年8月15日,//img.alicdn.com/imgextra/i2/4611686018427383509/O1CN013A5pQA2HkcX3mO3JG_!!4611686018427383509-0-tbbala.jpg_960x960.jpg_.webp,一直回购这家的玉兰油保湿面霜！味道清香、保湿滋润效果非常不错！价格实惠、值得回购。,1,美妆,一直回购这家的玉兰油保湿面霜！味道清香 保湿滋润效果非常不错！价格实惠 值得回购。,/mnt/workspace/FRD-CLIP/images/train/O1CN013A5pQA2HkcX3mO3JG_!!4611686018427383509-0-tbbala.jpg_960x960.jpg_.webp
匿名买家,2025年4月16日,//img.alicdn.com/imgextra/i3/4611686018427379940/O1CN01tC4aJd1iP5K39AWZa_!!4611686018427379940-0-rate.jpg_960x960.jpg_.webp,平时比较关注这类产品，这次选了这款产品，发货挺快的，用着也放心，包装很结实，拿到手感觉不错，给家里人用，还是比较放心的！,1,保健,平时比较关注这类产品，这次选了这款产品，发货挺快的，用着也放心，包装很结实，拿到手感觉不错，给家里人用，还是比较放心的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01tC4aJd1iP5K39AWZa_!!4611686018427379940-0-rate.jpg_960x960.jpg_.webp
用**1,2025年11月6日,//img.alicdn.com/imgextra/i2/4611686018427382850/O1CN01502QGP1DItwIwA8fp_!!4611686018427382850-0-rate.jpg_960x960.jpg_.webp,整体了解后入手了这款产品，物流安排合理，发货效率正常，产品与页面描述基本一致，包装规范，运输过程无异常，整体购物流程比较顺畅！,1,保健,整体了解后入手了这款产品，物流安排合理，发货效率正常，产品与页面描述基本一致，包装规范，运输过程无异常，整体购物流程比较顺畅！,/mnt/workspace/FRD-CLIP/images/train/O1CN01502QGP1DItwIwA8fp_!!4611686018427382850-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年7月16日,//img.alicdn.com/imgextra/i2/0/O1CN01SJ3aln1Ry201bTiaz_!!0-tbbala.jpg_960x960.jpg_.webp,买了给猫咪用的，姐妹们等我用一段时间测评啊 宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买,0,保健,买了给猫咪用的，姐妹们等我用一段时间测评啊 宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买,/mnt/workspace/FRD-CLIP/images/train/O1CN01SJ3aln1Ry201bTiaz_!!0-tbbala.jpg_960x960.jpg_.webp
我**的,2025年10月25日,//img.alicdn.com/imgextra/i2/4611686018427384821/O1CN01TTmtFO1vPcqS6mzvb_!!4611686018427384821-0-rate.jpg_960x960.jpg_.webp,每年秋天，我都是会购买咱家的鱼油，品牌值得信赖，京东送货快 服用效果：正品有保证 服用频次：每天一粒,0,保健,每年秋天，我都是会购买咱家的鱼油，品牌值得信赖，京东送货快 服用效果 正品有保证 服用频次 每天一粒,/mnt/workspace/FRD-CLIP/images/train/O1CN01TTmtFO1vPcqS6mzvb_!!4611686018427384821-0-rate.jpg_960x960.jpg_.webp
小**雀,2025年8月6日,//img.alicdn.com/imgextra/i3/4611686018427384054/O1CN01kesJYw1ZuNsYagacb_!!4611686018427384054-0-rate.jpg_960x960.jpg_.webp,验过了，是真品，就是体积有点大，呑咽时要小心点,0,保健,验过了，是真品，就是体积有点大，呑咽时要小心点,/mnt/workspace/FRD-CLIP/images/train/O1CN01kesJYw1ZuNsYagacb_!!4611686018427384054-0-rate.jpg_960x960.jpg_.webp
匿名买家,2024年2月27日,//img.alicdn.com/imgextra/i1/0/O1CN01E933sw1iCiVVDoXAt_!!0-rate.jpg_960x960.jpg_.webp,第二次购买了，我妈说鱼油还不错,0,保健,第二次购买了，我妈说鱼油还不错,/mnt/workspace/FRD-CLIP/images/train/O1CN01E933sw1iCiVVDoXAt_!!0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年10月27日,//img.alicdn.com/imgextra/i4/4611686018427383035/O1CN01Yairfq2NLmlY695xq_!!4611686018427383035-0-rate.jpg_960x960.jpg_.webp,最近被安利了这款，入手后感觉鱼油，客服真的挺给力的👍，包装打开那一刻就很加分✨，有需要的可以放心冲💯✨！,1,保健,最近被安利了这款，入手后感觉鱼油，客服真的挺给力的 ，包装打开那一刻就很加分 ，有需要的可以放心冲 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01Yairfq2NLmlY695xq_!!4611686018427383035-0-rate.jpg_960x960.jpg_.webp
b***a,2022-12-12,https://jvod.300hu.com/img/2022/252140357/1/img5.jpg,已经购买多次，无限回购的面膜，果冻质地，保湿效果很好，趁活动又囤了几盒，划算！,0,美妆,已经购买多次，无限回购的面膜，果冻质地，保湿效果很好，趁活动又囤了几盒，划算！,/mnt/workspace/FRD-CLIP/images/train/img5.jpg
S**3,2025年11月7日,//img.alicdn.com/imgextra/i3/4611686018427380156/O1CN01MAiXD41udXGHGy404_!!4611686018427380156-0-rate.jpg_960x960.jpg_.webp,玉兰油面霜保湿控油效果不错，质地手感柔软细腻，吸收效果不错，性价比很高，我很喜欢👍,0,美妆,玉兰油面霜保湿控油效果不错，质地手感柔软细腻，吸收效果不错，性价比很高，我很喜欢,/mnt/workspace/FRD-CLIP/images/train/O1CN01MAiXD41udXGHGy404_!!4611686018427380156-0-rate.jpg_960x960.jpg_.webp
妮***,2025年10月24日,//img.alicdn.com/imgextra/i1/4611686018427387288/O1CN01JIrWrS29V28nDxqGw_!!4611686018427387288-0-tbbala.jpg_960x960.jpg_.webp,家里老人小孩都用着，选了这款鱼油，包装很结实，拿到手感觉不错，整体看着挺靠谱的，客服讲解得挺细致的，给家里人用，还是比较放心的！,1,保健,家里老人小孩都用着，选了这款鱼油，包装很结实，拿到手感觉不错，整体看着挺靠谱的，客服讲解得挺细致的，给家里人用，还是比较放心的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01JIrWrS29V28nDxqGw_!!4611686018427387288-0-tbbala.jpg_960x960.jpg_.webp
七**半,2025年11月29日,//img.alicdn.com/imgextra/i4/4611686018427383178/O1CN01HK8Vhn1Bwd4JDFiKK_!!4611686018427383178-0-rate.jpg_960x960.jpg_.webp,给家里备的这款产品，客服讲解得挺细致的，整体看着挺靠谱的，包装很结实，拿到手感觉不错，发货挺快的，用着也放心，给家里人用，还是比较放心的🥳！,1,保健,给家里备的这款产品，客服讲解得挺细致的，整体看着挺靠谱的，包装很结实，拿到手感觉不错，发货挺快的，用着也放心，给家里人用，还是比较放心的 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01HK8Vhn1Bwd4JDFiKK_!!4611686018427383178-0-rate.jpg_960x960.jpg_.webp
我***牛,11-23,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/355308/5/16040/147984/692c111fF1beca246/96e9822002ad84b0.jpg.dpg,喝a2奶粉，做元气宝宝，增强自护力，营养好吸收,1,母婴,喝a2奶粉，做元气宝宝，增强自护力，营养好吸收,/mnt/workspace/FRD-CLIP/images/train/96e9822002ad84b0.jpg.dpg
我**啦,2025年11月17日,//img.alicdn.com/imgextra/i3/4611686018427387814/O1CN01B0T6pq1hTNTToplxB_!!4611686018427387814-0-rate.jpg_960x960.jpg_.webp,最近被安利了这款，入手后感觉这款产品，发货速度在线，客服真的挺给力的👍，整体质感比预期好，包装打开那一刻就很加分✨，目前用着挺满意的👏！,1,保健,最近被安利了这款，入手后感觉这款产品，发货速度在线，客服真的挺给力的 ，整体质感比预期好，包装打开那一刻就很加分 ，目前用着挺满意的 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01B0T6pq1hTNTToplxB_!!4611686018427387814-0-rate.jpg_960x960.jpg_.webp
匿名买家,2025年10月24日,//img.alicdn.com/imgextra/i3/375150009/O1CN01eAMGGA1BwAfE459wP~livephoto~_!!375150009-0-rate_livephoto.jpg_960x960.jpg_.webp,必须分享一下最近用的这款产品，整体质感比预期好，发货速度在线，客服真的挺给力的👍，有需要的可以放心冲💯🔥！,1,美妆,必须分享一下最近用的这款产品，整体质感比预期好，发货速度在线，客服真的挺给力的 ，有需要的可以放心冲 ！,/mnt/workspace/FRD-CLIP/images/train/O1CN01eAMGGA1BwAfE459wP~livephoto~_!!375150009-0-rate_livephoto.jpg_960x960.jpg_.webp
萌**Y,2025年10月26日,//img.alicdn.com/imgextra/i2/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png,用了两次，香精味很重，脸痒的都不行，过敏，过敏找客服他的处理方式就是可以退回，但是赠品用了两次需要扣217块钱。我的天哪，用他们家的护肤品过敏了，我没找他麻烦，他还说特价申请，只扣我217块钱。合着我就是冤大头呗。,0,美妆,用了两次，香精味很重，脸痒的都不行，过敏，过敏找客服他的处理方式就是可以退回，但是赠品用了两次需要扣217块钱。我的天哪，用他们家的护肤品过敏了，我没找他麻烦，他还说特价申请，只扣我217块钱。合着我就是冤大头呗。,/mnt/workspace/FRD-CLIP/images/train/O1CN01Dqo1gd1wMhnobvRco_!!6000000006294-2-tps-145-145.png
半**?,2024年1月22日,//img.alicdn.com/imgextra/i3/0/O1CN01TnoZCR1ZStxGbJaD8_!!0-tbbala.jpg_960x960.jpg_.webp,家里老人小孩都用着，选了这款产品，整体看着挺靠谱的，客服讲解得挺细致的，发货挺快的，用着也放心，给家里人用，还是比较放心的！,1,保健,家里老人小孩都用着，选了这款产品，整体看着挺靠谱的，客服讲解得挺细致的，发货挺快的，用着也放心，给家里人用，还是比较放心的！,/mnt/workspace/FRD-CLIP/images/train/O1CN01TnoZCR1ZStxGbJaD8_!!0-tbbala.jpg_960x960.jpg_.webp
匿名买家,2024年6月20日,//img.alicdn.com/imgextra/i4/0/O1CN01kIsK2s1e64KekXT2v_!!0-rate.jpg_960x960.jpg_.webp,做了一些功率，查到这个牌子的鱼油含量高，有正规检测，买两瓶送了一小瓶，价格比之前要贵一些，但是升级版是rTG形式的鱼油，好像会更好吸收一些，在官网买会比较放心一些，查了一下溯源码是正品。,0,保健,做了一些功率，查到这个牌子的鱼油含量高，有正规检测，买两瓶送了一小瓶，价格比之前要贵一些，但是升级版是rTG形式的鱼油，好像会更好吸收一些，在官网买会比较放心一些，查了一下溯源码是正品。,/mnt/workspace/FRD-CLIP/images/train/O1CN01kIsK2s1e64KekXT2v_!!0-rate.jpg_960x960.jpg_.webp
16zai,2019-07-21,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/69582/10/5137/90063/5d33f998E9aa02396/fad6f4d1bfa8c5a6.jpg.dpg,很不错，京东速度确实赞，东西生产日期很近，优惠打完折扣后价格很便宜，应该味道不错，留着用。,0,母婴,很不错，京东速度确实赞，东西生产日期很近，优惠打完折扣后价格很便宜，应该味道不错，留着用。,/mnt/workspace/FRD-CLIP/images/train/fad6f4d1bfa8c5a6.jpg.dpg
朱***,2025年11月10日,//img.alicdn.com/imgextra/i4/4611686018427382564/O1CN01hrtWCa1pUlbHVABqW_!!4611686018427382564-0-rate.jpg_960x960.jpg_.webp,感谢卖家的优质服务和快速发货，商品质量令人满意。我会向朋友们推荐这家店铺，期待下次继续光临！,1,保健,感谢卖家的优质服务和快速发货，商品质量令人满意。我会向朋友们推荐这家店铺，期待下次继续光临！,/mnt/workspace/FRD-CLIP/images/train/O1CN01hrtWCa1pUlbHVABqW_!!4611686018427382564-0-rate.jpg_960x960.jpg_.webp
b**g,2025年10月31日,//img.alicdn.com/imgextra/i4/4611686018427382173/O1CN01cS0RzL1x7sjYTIw1d_!!4611686018427382173-0-rate.jpg_960x960.jpg_.webp,价格实惠，包装特好，一瓶鱼油还用的泡沫箱冷链加冰袋,0,保健,价格实惠，包装特好，一瓶鱼油还用的泡沫箱冷链加冰袋,/mnt/workspace/FRD-CLIP/images/train/O1CN01cS0RzL1x7sjYTIw1d_!!4611686018427382173-0-rate.jpg_960x960.jpg_.webp
